id,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,arrival_date
9301,City_Hotel,83,0,1,1,HB,ITA,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,26,NULL,77,Transient-Party,90.6,none,0,2015-09-30
9302,City_Hotel,83,0,1,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-09-30
9303,City_Hotel,83,0,1,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-09-30
9304,City_Hotel,83,0,1,2,HB,ITA,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,26,NULL,77,Transient-Party,56.1,none,0,2015-09-30
9305,City_Hotel,23,0,3,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,E,0,No_Deposit,9,NULL,0,Contract,111.33,none,1,2015-09-30
9306,City_Hotel,85,0,3,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,31,NULL,80,Transient-Party,125,none,0,2015-09-30
9307,City_Hotel,85,0,3,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,31,NULL,80,Transient-Party,100,none,0,2015-09-30
9308,City_Hotel,85,0,3,1,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,31,NULL,80,Transient-Party,100,none,0,2015-09-30
9309,City_Hotel,23,0,4,2,BB,SWE,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,8,NULL,0,Transient,116.03,none,1,2015-09-30
9310,City_Hotel,40,1,4,2,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,75.53,parking,1,2015-09-30
9311,City_Hotel,33,0,2,2,BB,CHE,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Group,79.35,none,1,2015-10-01
9312,City_Hotel,48,2,3,2,BB,DNK,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,111.6,none,0,2015-10-01
9313,City_Hotel,64,2,4,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,2,No_Deposit,19,NULL,59,Transient-Party,100,none,0,2015-10-01
9314,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9315,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9316,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9317,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9318,City_Hotel,65,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,59,Transient-Party,100,none,1,2015-10-02
9319,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9320,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9321,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9322,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9323,City_Hotel,65,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,2,No_Deposit,19,NULL,59,Transient-Party,100,none,0,2015-10-02
9324,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9325,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9326,City_Hotel,164,0,1,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9327,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9328,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9329,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9330,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9331,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9332,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9333,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9334,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9335,City_Hotel,164,0,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,19,NULL,0,Transient-Party,100,none,0,2015-10-02
9336,City_Hotel,48,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,73.51,none,0,2015-10-02
9337,City_Hotel,48,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,73.51,none,0,2015-10-02
9338,City_Hotel,204,1,2,1,BB,IRL,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,7,NULL,0,Transient,59.07,none,0,2015-10-02
9339,City_Hotel,204,2,2,2,BB,IRL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,98.44,none,1,2015-10-02
9340,City_Hotel,125,2,2,2,BB,PRT,Direct,Direct,0,0,0,A,A,0,No_Deposit,14,NULL,0,Transient,97.33,none,0,2015-10-02
9341,City_Hotel,91,2,2,1,BB,IRL,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,9,NULL,0,Transient,70.14,none,0,2015-10-02
9342,City_Hotel,43,2,3,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,27,NULL,0,Transient,58.4,none,0,2015-10-02
9343,City_Hotel,198,1,1,2,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,60,none,0,2015-10-03
9344,City_Hotel,198,1,1,2,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,60,none,1,2015-10-03
9345,City_Hotel,198,1,1,2,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,60,none,0,2015-10-03
9346,City_Hotel,86,2,1,1,HB,ITA,Groups,TA/TO,0,0,0,A,A,1,No_Deposit,1,NULL,0,Transient-Party,63,none,0,2015-10-03
9347,City_Hotel,54,2,1,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Contract,100.2,none,1,2015-10-03
9348,City_Hotel,61,2,0,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,91,none,0,2015-10-04
9349,City_Hotel,61,2,0,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,91,none,0,2015-10-04
9350,City_Hotel,61,2,0,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,0,none,0,2015-10-04
9351,City_Hotel,61,2,0,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,91,none,0,2015-10-04
9352,City_Hotel,26,2,1,2,BB,GBR,Online_TA,TA/TO,0,0,0,A,D,0,No_Deposit,7,NULL,0,Transient,80.85,none,1,2015-10-04
9353,City_Hotel,25,2,2,2,BB,BEL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,15,NULL,0,Transient,84,none,2,2015-10-04
9354,City_Hotel,29,2,2,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,27,NULL,0,Group,46.54,none,0,2015-10-04
9355,City_Hotel,54,1,0,1,BB,PRT,Corporate,Corporate,0,0,0,A,D,2,No_Deposit,NULL,40,0,Transient,65,none,0,2015-10-05
9356,City_Hotel,0,1,0,1,BB,IRL,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,109,none,0,2015-10-05
9357,City_Hotel,40,1,1,2,BB,ITA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,40,Transient-Party,70,none,0,2015-10-05
9358,City_Hotel,88,1,1,2,HB,ITA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-10-05
9359,City_Hotel,88,1,1,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-10-05
9360,City_Hotel,88,1,1,1,HB,ITA,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,26,NULL,77,Transient-Party,90.6,none,0,2015-10-05
9361,City_Hotel,88,1,1,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-10-05
9362,City_Hotel,88,1,1,2,HB,ITA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,77,Transient-Party,56.1,none,0,2015-10-05
9363,City_Hotel,88,1,1,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-10-05
9364,City_Hotel,40,1,1,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,3,NULL,40,Transient-Party,70,none,0,2015-10-05
9365,City_Hotel,88,1,1,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,26,NULL,77,Transient-Party,90.6,none,0,2015-10-05
9366,City_Hotel,88,1,1,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,77,Transient-Party,112.2,none,0,2015-10-05
9367,City_Hotel,31,1,2,1,BB,MYS,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Contract,85.5,none,2,2015-10-05
9368,City_Hotel,32,1,3,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,27,NULL,0,Transient,63.75,none,0,2015-10-05
9369,City_Hotel,111,1,3,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,27,NULL,0,Transient,72.25,none,0,2015-10-05
9370,City_Hotel,92,0,5,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,1,No_Deposit,8,NULL,0,Transient,89.25,none,1,2015-10-06
9371,City_Hotel,33,0,0,2,SC,PRT,Online_TA,TA/TO,0,0,0,A,K,0,No_Deposit,11,NULL,0,Transient,0,none,0,2015-10-07
9372,City_Hotel,35,0,2,1,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,65.83,none,1,2015-10-07
9373,City_Hotel,97,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-07
9374,City_Hotel,97,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-07
9375,City_Hotel,97,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,1,2015-10-07
9376,City_Hotel,97,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-07
9377,City_Hotel,97,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-07
9378,City_Hotel,92,0,4,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,58,Transient-Party,70,none,0,2015-10-07
9379,City_Hotel,92,0,4,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,3,NULL,58,Transient-Party,70,none,0,2015-10-07
9380,City_Hotel,92,0,4,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,B,1,No_Deposit,3,NULL,58,Transient-Party,65,none,0,2015-10-07
9381,City_Hotel,92,0,4,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,3,NULL,58,Transient-Party,70,none,0,2015-10-07
9382,City_Hotel,92,0,4,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,B,1,No_Deposit,3,NULL,58,Transient-Party,65,none,0,2015-10-07
9383,City_Hotel,92,0,4,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,58,Transient-Party,70,none,0,2015-10-07
9384,City_Hotel,34,0,3,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,72.76,none,1,2015-10-07
9385,City_Hotel,33,0,3,2,BB,ESP,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Contract,75.6,none,1,2015-10-07
9386,City_Hotel,210,1,3,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-08
9387,City_Hotel,210,1,3,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,1,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-08
9388,City_Hotel,210,1,3,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-08
9389,City_Hotel,210,1,3,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-08
9390,City_Hotel,65,0,3,2,BB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,27,NULL,0,Transient,72.25,none,0,2015-10-08
9391,City_Hotel,80,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,A,0,No_Deposit,12,NULL,50,Transient-Party,136,none,0,2015-10-09
9392,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9393,City_Hotel,80,0,2,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,12,NULL,50,Transient-Party,108,none,0,2015-10-09
9394,City_Hotel,80,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,A,0,No_Deposit,12,NULL,50,Transient-Party,136,none,0,2015-10-09
9395,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9396,City_Hotel,80,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,12,NULL,50,Transient-Party,136,none,0,2015-10-09
9397,City_Hotel,80,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,E,0,No_Deposit,12,NULL,50,Transient-Party,136,none,0,2015-10-09
9398,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9399,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9400,City_Hotel,80,0,2,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,12,NULL,50,Transient-Party,108,none,0,2015-10-09
9401,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9402,City_Hotel,80,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,A,0,No_Deposit,12,NULL,50,Transient-Party,136,none,0,2015-10-09
9403,City_Hotel,80,0,2,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,D,0,No_Deposit,12,NULL,50,Transient-Party,108,none,0,2015-10-09
9404,City_Hotel,80,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,D,A,0,No_Deposit,12,NULL,50,Transient-Party,136,none,0,2015-10-09
9405,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9406,City_Hotel,50,0,2,2,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,32,NULL,49,Transient-Party,85,none,0,2015-10-09
9407,City_Hotel,60,0,2,1,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,7,NULL,0,Transient,62.18,none,1,2015-10-09
9408,City_Hotel,55,0,2,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,94.5,none,1,2015-10-09
9409,City_Hotel,66,1,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,21,NULL,0,Transient-Party,75,none,0,2015-10-09
9410,City_Hotel,66,1,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,21,NULL,0,Transient-Party,75,none,0,2015-10-09
9411,City_Hotel,66,1,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,21,NULL,0,Transient-Party,75,none,0,2015-10-09
9412,City_Hotel,204,2,2,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,61.38,none,0,2015-10-09
9413,City_Hotel,204,2,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-09
9414,City_Hotel,204,2,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-09
9415,City_Hotel,66,1,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,21,NULL,0,Transient-Party,75,none,0,2015-10-09
9416,City_Hotel,204,2,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-09
9417,City_Hotel,204,2,2,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-09
9418,City_Hotel,204,2,2,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-09
9419,City_Hotel,204,2,2,2,BB,FRA,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,12,NULL,0,Transient-Party,72.75,none,0,2015-10-09
9420,City_Hotel,79,1,1,2,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9421,City_Hotel,79,1,1,2,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9422,City_Hotel,79,1,1,2,BB,CHL,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9423,City_Hotel,79,1,1,2,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9424,City_Hotel,79,1,1,2,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9425,City_Hotel,79,1,1,2,BB,ESP,Groups,TA/TO,0,0,0,A,D,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9426,City_Hotel,79,1,1,2,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No_Deposit,1,NULL,0,Transient-Party,62,none,0,2015-10-10
9427,City_Hotel,99,2,1,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,89.25,none,3,2015-10-10
9428,City_Hotel,57,2,1,2,SC,CHE,Online_TA,TA/TO,0,0,0,A,E,1,No_Deposit,11,NULL,0,Transient,78.69,none,1,2015-10-10
9429,City_Hotel,99,2,1,2,BB,FRA,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,8,NULL,0,Transient,89.25,none,3,2015-10-10
9430,City_Hotel,0,2,0,2,BB,PRT,Direct,TA/TO,0,0,0,F,F,3,No_Deposit,NULL,NULL,0,Transient,167,none,1,2015-10-11
9431,City_Hotel,0,1,0,1,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No_Deposit,NULL,40,0,Transient,65,none,0,2015-10-12
9432,City_Hotel,60,1,1,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,2,No_Deposit,3,NULL,0,Transient-Party,65,none,1,2015-10-12
9433,City_Hotel,44,1,2,2,BB,AUS,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,94.5,none,0,2015-10-12
9434,City_Hotel,39,1,2,2,BB,GBR,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,83.16,none,2,2015-10-12
9435,City_Hotel,2,1,2,2,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No_Deposit,NULL,NULL,0,Transient,109,none,0,2015-10-12
9436,City_Hotel,60,1,3,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,3,NULL,0,Transient-Party,65,none,1,2015-10-12
9437,City_Hotel,60,1,3,2,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,3,NULL,0,Transient-Party,65,none,1,2015-10-12
9438,City_Hotel,43,0,1,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,63,NULL,0,Transient-Party,75,none,0,2015-10-13
9439,City_Hotel,36,0,3,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,0,Transient-Party,91,none,0,2015-10-13
9440,City_Hotel,36,0,3,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,0,Transient-Party,91,none,0,2015-10-13
9441,City_Hotel,36,0,3,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,B,0,No_Deposit,26,NULL,0,Transient-Party,112,none,0,2015-10-13
9442,City_Hotel,36,0,3,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,0,Transient-Party,91,none,0,2015-10-13
9443,City_Hotel,36,0,3,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,26,NULL,0,Transient-Party,91,none,0,2015-10-13
9444,City_Hotel,43,0,1,1,BB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,63,NULL,0,Transient-Party,75,none,0,2015-10-13
9445,City_Hotel,41,0,4,2,BB,PRT,Online_TA,TA/TO,0,0,0,D,D,0,No_Deposit,7,NULL,0,Transient,78.54,none,1,2015-10-14
9446,City_Hotel,63,0,1,2,BB,ESP,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Contract,89.25,none,2,2015-10-15
9447,City_Hotel,100,1,3,2,BB,PRT,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,89.25,none,1,2015-10-15
9448,City_Hotel,59,2,3,2,BB,NLD,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,83,NULL,0,Contract,76.5,none,1,2015-10-15
9449,City_Hotel,125,2,3,2,BB,DEU,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Transient,89.25,none,1,2015-10-15
9450,City_Hotel,59,2,4,2,BB,FIN,Online_TA,TA/TO,0,0,0,A,A,0,No_Deposit,9,NULL,0,Contract,89.25,none,2,2015-10-15
9451,City_Hotel,102,0,2,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9452,City_Hotel,102,0,2,1,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,6,NULL,0,Transient-Party,87,none,0,2015-10-16
9453,City_Hotel,102,0,2,1,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,D,0,No_Deposit,6,NULL,0,Transient-Party,87,none,0,2015-10-16
9454,City_Hotel,102,0,2,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9455,City_Hotel,102,0,2,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9456,City_Hotel,102,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9457,City_Hotel,102,0,2,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9458,City_Hotel,102,0,2,2,HB,PRT,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9459,City_Hotel,102,0,2,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
9460,City_Hotel,102,0,2,2,HB,DEU,Offline_TA/TO,TA/TO,0,0,0,A,A,0,No_Deposit,6,NULL,0,Transient-Party,109,none,0,2015-10-16
